gene,log2FC,pvalue
211538_s_at,-1.5167573088517408,3.1993280291006446e-05
211559_s_at,-1.323156231844341,8.357613522598496e-05
211571_s_at,-1.600720435735818,1.0833415843398845e-07
211577_s_at,-1.1231037051246906,7.097659964741463e-05
211594_s_at,1.0253680652233506,1.359190336386503e-15
211596_s_at,-1.4906329350506997,1.624924888584109e-13
211597_s_at,-1.3832068429706785,5.850033862139406e-07
211612_s_at,-1.3294750808440678,2.7153532747304124e-08
211621_at,-3.0627077308851733,1.2182957933106079e-28
211633_x_at,1.1293640887914487,0.0014741813412954433
211634_x_at,1.06966960263086,0.03292321997414505
211635_x_at,1.044555486434641,0.01282676117566052
211637_x_at,1.4595812962455472,0.005886887503444592
211639_x_at,1.1000272293779112,0.0032032569570995153
211640_x_at,1.0778555549465607,0.0014677833913147274
211643_x_at,1.104300169909564,0.01384840826428519
211645_x_at,1.0649310276788153,0.0382239907423871
211657_at,-3.9266347722663744,6.056738836425592e-09
211674_x_at,1.161650224719101,0.016279378875501026
211681_s_at,1.0920832584269657,0.0005436425294297242
211682_x_at,-2.1055930309673876,6.320045551432914e-05
211685_s_at,1.09729263085777,0.00013501728976112666
211695_x_at,-1.4557550095916687,6.886266139989383e-09
211709_s_at,-1.3084595834475197,1.3718703130268289e-06
211712_s_at,-2.7212619292956983,1.0710638047012945e-11
211725_s_at,1.455474280624828,7.034711695822691e-10
211726_s_at,1.3840224198410507,0.00034766352087761183
211729_x_at,-1.125825289120307,3.43082438299339e-10
211762_s_at,1.1486833132365017,2.4471383227967676e-10
211767_at,2.0421839736914227,3.761823019674748e-15
211792_s_at,1.2980374458755808,2.800154153239738e-11
211813_x_at,-1.5590387640449457,5.468220198706532e-08
211814_s_at,1.0671258235132912,0.00016720849660316133
211828_s_at,-1.4248982652781592,1.33869834812221e-05
211864_s_at,-1.117300465881062,4.4112611317769833e-10
211874_s_at,-1.5650955193203604,7.190657048647965e-12
211889_x_at,1.090069712249932,0.0004918202716506143
211896_s_at,-1.6881208166620993,7.821364405034772e-09
211958_at,-1.7639186215401477,1.4011587482408235e-07
211959_at,-1.7226557275966012,8.23247416733043e-09
211986_at,-1.440706097560975,9.934711877306841e-18
212020_s_at,2.0437761496300357,3.11406986653055e-18
212021_s_at,2.4166598629761573,1.7834918555638773e-12
212022_s_at,2.194847445875581,4.0674240074944425e-12
212023_s_at,2.0842992408879146,1.9745477435950627e-16
212051_at,-1.0485379007947397,0.0004898698655034774
212056_at,-1.0352894162784336,7.131141861207849e-09
212093_s_at,-1.2709774239517673,1.6060774189438998e-06
212096_s_at,-1.388563611948479,9.56558165994356e-10
212099_at,-2.2664312304741046,2.1084122363629236e-31
212105_s_at,1.06728289120307,1.6630716516732137e-06
212141_at,1.6211841490819392,1.2923245802085207e-14
212142_at,1.493209101123596,1.5998958395481823e-11
212148_at,-1.4863011318169352,4.243068540311766e-11
212151_at,-1.2740902055357637,7.113183453946758e-11
212173_at,1.782160227459578,3.787607531384053e-17
212174_at,1.4937775883803788,1.4439034520773814e-16
212181_s_at,-1.2211637983009052,2.277227451765157e-18
212183_at,-1.7985559687585644,8.374429528935257e-16
212195_at,-1.5325655248013117,9.43555418734245e-13
212196_at,-1.57445302000548,3.8484095969888754e-09
212218_s_at,-1.8013136503151532,8.917218608790304e-13
212219_at,1.131311315428885,3.9074160255815963e-16
212220_at,1.8620565990682385,4.55655810839527e-15
212236_x_at,2.145690232940531,8.844164481995131e-06
212239_at,-1.054263450260346,1.0702601630002511e-11
212247_at,1.2069068292682914,5.1148008277772884e-17
212256_at,-3.092465642641817,1.6097042707485032e-28
212272_at,1.0331542121129078,2.2718566180585573e-07
212274_at,1.7937425596053718,1.1505020373995534e-13
212276_at,1.6756706741573044,7.099058558407852e-13
212310_at,-1.5632201863524253,7.1295506488806554e-12
212311_at,1.6858066100301468,6.313110493868431e-07
212314_at,1.5423616333241998,1.279834077904464e-06
212316_at,1.0512163222800766,6.819975333936814e-09
212326_at,-1.142690383666757,1.3085519615381867e-11
212327_at,-1.4792253850369956,1.994667665029018e-06
212328_at,-1.4240877418470816,2.373369650185076e-06
212330_at,1.2042177089613588,6.786288059430487e-18
212338_at,-1.1777751109893124,9.174918548528052e-10
212344_at,-1.3376776788161155,1.3861337762067707e-07
212353_at,-1.2388181255138377,1.025547009358493e-07
212354_at,-1.1521932200602905,2.9753917587022114e-07
212387_at,-1.0877226856673072,1.115953466553455e-08
212398_at,1.3368451000274053,9.21491208863246e-08
212400_at,-1.0197268046040016,5.42400668124998e-12
212419_at,-2.081170594683475,1.2296379266591324e-15
212423_at,-1.9295068977802128,7.98721955760093e-16
212430_at,1.372669920526171,4.163464181189635e-16
212441_at,-1.3235035461770366,4.376082198128635e-19
212442_s_at,-1.5480793724308004,1.197317883483888e-14
212444_at,-3.2990972211564813,1.7592169009978555e-19
212446_s_at,-1.6852402137571936,1.037596650166716e-16
212452_x_at,-1.3696905755001367,4.1243128067671537e-11
212458_at,-2.4705748780487804,2.1402650708494095e-20
212462_at,-1.2993250561797742,8.907616183685892e-12
212472_at,-1.2501103699643732,3.1048054062713777e-09
212488_at,-1.662480728966841,2.8563290258297007e-10
212489_at,-1.6211662482871994,4.727915013023603e-11
212492_s_at,-1.4016966209920518,2.0907801527796877e-12
212494_at,-1.6744173965469988,1.9845247770752435e-13
212495_at,-1.6923594793094,2.320402079222282e-13
212496_s_at,-1.4222430309673868,4.311392867531223e-12
212501_at,1.3146607536311326,1.1443710969247793e-14
212510_at,-2.522983422855577,2.1665212796174176e-23
212527_at,1.330600539873939,2.768139253880764e-09
212531_at,2.1293961879967114,0.00015049394018808526
212558_at,-1.5952588654425872,3.4728048438168844e-11
212560_at,-1.2594801425047937,5.136379596041036e-10
212563_at,1.8789837900794737,2.9736437520078215e-13
212577_at,1.0473133269388892,3.8250779373905917e-11
212590_at,1.1058383831186624,1.6598744404106447e-05
212637_s_at,-1.607745354891751,2.746954606014995e-13
212638_s_at,-1.462255439846535,2.6734360716992636e-16
212660_at,-1.0058725047958346,4.397510230248338e-05
212667_at,-1.565860052069059,6.365773587514451e-12
212670_at,-1.1250696546999182,0.003860192786119871
212692_s_at,-1.2535928281721027,4.9706454086976305e-15
212693_at,1.2469904604001094,9.43428405762609e-15
212708_at,-1.4834397341737464,2.71100111030166e-09
212713_at,-1.758480789257332,2.355575229725023e-07
212730_at,2.9341389476568924,1.61053825670004e-13
212736_at,-1.8826328665387786,2.4829081170800834e-12
212744_at,-1.5397762674705389,7.101595723470827e-19
212745_s_at,-1.3339860372704857,1.239250035385049e-16
212758_s_at,-1.3988697122499305,7.09388425283019e-10
212764_at,-1.992432488352975,1.357846936266277e-14
212771_at,3.007250052069061,1.5779756978166246e-24
212777_at,1.2203574842422578,8.214512163113925e-14
212800_at,1.2225764565634405,2.9790841720306986e-10
212810_s_at,-1.49094228281721,1.886893032821263e-08
212811_x_at,-1.6834922855576862,2.7597713178378276e-09
212813_at,-1.506323431077007,8.475545120526887e-13
212816_s_at,2.2677313976431908,5.286971027396872e-10
212830_at,-1.6637338037818568,7.236139153900771e-16
212838_at,-1.6345338832556875,1.9729727050008753e-13
212865_s_at,-2.232185234310771,1.5564066975372205e-07
212897_at,1.0946721403124133,4.63244678106813e-11
212899_at,1.1850765744039453,2.6463972334477328e-12
212912_at,-1.6150668320087682,1.0765327703927287e-09
212925_at,-1.4656632365031514,7.325474153863708e-11
212930_at,-1.1708380323376257,1.471366666108432e-08
212936_at,-1.2469465881063293,2.431570200551254e-13
212949_at,1.9793719429980827,1.1833590990140596e-16
212956_at,-3.1584726061934774,9.185974803285175e-24
212960_at,-3.302149364209373,1.2169701787011618e-17
212970_at,-1.6267360509728688,1.681648056583919e-14
212977_at,-1.2285644149081953,2.1133092221976303e-07
212985_at,-1.9811441436009867,2.377710846359143e-16
213001_at,-1.4182825212386954,7.466239037212316e-08
213004_at,-1.2874909235406955,1.5973787672434798e-07
213005_s_at,1.1731381145519322,9.927734019956875e-07
213007_at,1.6302297560975605,9.492176337856489e-11
213008_at,1.3353438202247192,7.828129170476145e-08
213012_at,-1.5076067004658817,5.312599803371437e-13
213029_at,1.27785686763497,1.9696308871857886e-07
213032_at,1.450534412167718,4.770293372043728e-07
213033_s_at,1.897810709783502,1.1280614725630078e-11
213036_x_at,-1.4049411372978895,3.078867017048353e-08
213043_s_at,-1.4401756234584813,4.3194531750042185e-05
213059_at,-1.7242268703754462,4.196788315010108e-12
213060_s_at,3.4590461934776644,4.62598524040408e-12
213068_at,-1.6891624253220057,1.8621810065313184e-06
213071_at,-1.395073877774733,1.5441289266072317e-08
213075_at,-1.1279642778843524,1.1010337820381318e-06
213089_at,-1.3443561085228826,3.532873111408107e-16
213093_at,1.1398912359550568,2.872489118995303e-05
213103_at,-1.1727111318169365,2.967245152168077e-07
213107_at,-1.7562408824335431,6.359565602361305e-08
213110_s_at,-2.80354808166621,5.456260019826906e-12
213113_s_at,1.4571117730885188,3.5404272129619587e-12
213122_at,1.5220917319813658,4.554625748405218e-05
213134_x_at,1.871892118388601,4.741229260810446e-19
213169_at,-1.6036186242806245,6.198561339947446e-08
213170_at,1.2808508468073443,4.225668158578786e-06
213172_at,-1.1373992299260074,2.656138009551371e-06
213198_at,-1.0915518991504545,3.183664105658245e-17
213226_at,2.280371263359825,3.24601032316335e-16
213234_at,-1.6699334941079762,1.3658536560384583e-08
213245_at,-1.038795738558509,0.00876978032974274
213248_at,1.4158267443135104,2.509467166715105e-07
213249_at,-2.1343516771718276,3.246404678736627e-17
213260_at,3.1522681145519327,6.987432207950911e-27
213262_at,1.0017404932858307,1.3879843159799845e-05
213263_s_at,-1.0494112606193484,3.893298711236663e-08
213283_s_at,-1.0368073389969856,4.252288203388005e-06
213285_at,-1.2451574157303362,1.8182501941039052e-07
213304_at,-1.160091871745685,1.2331197903982393e-12
213310_at,2.175811312688408,5.618755984199433e-18
213316_at,-1.3803894382022461,1.7958954698524077e-11
213334_x_at,1.0072897697999457,2.111035207711439e-09
213338_at,2.6000806357906283,1.9178407764732638e-14
213345_at,-1.0176937818580445,4.6564206669165606e-10
213346_at,1.2670529323102224,5.26719505535659e-13
213355_at,1.3631554782132094,5.772687594461777e-12
213367_at,-1.0163445080844067,2.477571858562679e-09
213378_s_at,1.582698733899699,9.510950713053566e-18
213380_x_at,-1.006529742395177,0.00024123947130635573
213385_at,-1.0726967963825702,0.00045769831518852733
213397_x_at,-1.5350116031789511,2.497440452999463e-09
213412_at,-1.1273690874212123,9.138120256056931e-08
213419_at,-2.1813023266648397,2.9423744179679198e-12
213422_s_at,-1.8540283036448377,1.286596340245302e-13
213427_at,1.2918150452178647,6.155824151318469e-09
213429_at,-1.2280276568922996,1.469725159685133e-05
213432_at,1.23323026856673,0.008676521077409417
213438_at,1.0054629926007124,0.004996487651804381
213441_x_at,-2.484015135653604,2.12375618337659e-28
213456_at,2.0014916579884905,1.8533196039666475e-09
213457_at,1.4825154727322545,7.215388065011303e-10
213464_at,-1.4231048122773347,8.886108160776709e-09
213484_at,1.034674176486708,1.2173661865119635e-07
213488_at,-1.816256319539601,1.8582320096714624e-17
213497_at,1.092342581529187,3.968942412375155e-13
213506_at,-1.123523537955605,3.151418511104199e-05
213519_s_at,-1.6297367909016174,1.1054220770685983e-08
213523_at,2.652358785968759,6.781093743498739e-19
213540_at,-1.271073590024666,1.2199801495686599e-10
213543_at,-1.4404377528089873,3.849485868591182e-09
213547_at,1.6187757138942178,4.2752105193742585e-13
213551_x_at,-1.6336738832556854,6.8021454835083905e-09
213557_at,-2.195352406138669,1.2751631532772782e-08
213564_x_at,2.058464017539052,6.076893857727861e-19
213568_at,-1.788287478761304,4.0310332212950596e-08
213599_at,2.2753086133187175,8.932874320452282e-15
213605_s_at,-1.2177028692792558,1.8402962686160167e-15
213610_s_at,1.1763741792271878,7.813513707933035e-11
213626_at,-1.2444510879693063,5.40589587844695e-14
213627_at,-1.6091986133187168,2.544962734331219e-21
213647_at,1.0109150671416822,5.667804710971686e-06
213651_at,-1.2293705617977517,5.1478463186636766e-11
213664_at,-2.7533179035352147,2.4459587106959054e-07
213680_at,3.5243300781035907,1.3147099644044516e-08
213693_s_at,-2.0325992381474354,3.505242198486208e-09
213707_s_at,1.30544523431077,2.0873944138286833e-07
213711_at,1.2116625705672774,0.014426927337597897
213712_at,-1.6440365579610852,0.00042660836986538136
213748_at,-1.1073740613866816,2.2478405249561432e-07
213764_s_at,-1.9231287393806529,1.3167711414683206e-07
213765_at,-1.9513701836119486,1.0611762676079796e-07
213790_at,-1.7279838503699647,6.328635582732689e-09
213800_at,-1.2988228199506713,9.362317102939918e-08
213802_at,1.0832032721293507,1.888588867925093e-08
213831_at,1.6779202521238705,0.008489579778849255
213832_at,-1.7036468237873388,2.106305591811508e-06
213843_x_at,1.1714981721019457,1.6516632834393646e-06
213869_x_at,-1.02313274321732,1.2064922120697444e-08
213880_at,1.0252416607289665,0.0012193236013830035
213885_at,-1.6155833707865166,9.534669170017536e-17
213888_s_at,1.1995341710057552,5.145923164416792e-05
213906_at,2.90977136201699,1.4187258225818372e-11
213909_at,-2.295844160043849,1.2055692800556073e-09
213912_at,-1.6823590887914495,1.1558202883996277e-08
213913_s_at,-1.875930038366676,1.0576031431741149e-10
213915_at,1.1114713236503158,0.0001930023922569571
213916_at,-1.14771984379282,5.621130705178705e-14
213933_at,-1.8397057111537407,7.135307984378691e-07
213947_s_at,1.0097715867360941,3.2367186252836646e-09
213993_at,-1.592242008769527,2.1647831244439687e-06
213994_s_at,-1.8182382625376814,7.644713810091046e-08
214038_at,1.9793021101671702,3.4403958012025513e-08
214051_at,2.1803501096190745,1.3278008554633503e-11
214053_at,-3.2731189257330775,4.157585999218447e-09
214061_at,1.4858260317895313,7.372763136850098e-10
214063_s_at,1.4544694519046324,2.8471594409074766e-05
214073_at,-1.1897086571663462,4.4669329392350644e-05
214077_x_at,-1.0685374403946284,1.66694537687953e-08
214078_at,1.104830939983557,3.69649751989706e-09
214079_at,-4.10705859413538,4.741419621821588e-09
214081_at,-1.3784881556590864,3.9752428876400824e-10
214104_at,1.61074669224445,4.8826777977449e-09
214109_at,-1.7707494519046323,2.7449175040457273e-13
214126_at,1.13426347218416,7.239267753618418e-15
214130_s_at,1.0862414743765418,4.911182939537921e-08
214151_s_at,-1.2632946067415727,9.673738187679394e-16
214153_at,-1.1043281529186073,3.733001247066186e-09
214164_x_at,-4.217827196492191,2.8628396180895914e-21
214193_s_at,1.0641803754453267,1.1656100243100067e-11
214203_s_at,-1.3393210359002472,0.00038146478918737716
214218_s_at,-1.1550909125787872,2.863384581533885e-05
214239_x_at,-1.831194636886817,3.7727902353532335e-10
214240_at,3.32296320361743,1.704243574142009e-20
214243_s_at,-3.415227481501781,1.8227591678699634e-11
214247_s_at,-1.5097121649767065,1.145200252473149e-08
214251_s_at,-1.069706404494383,1.0179571048560265e-08
214254_at,1.2570363907919977,5.327763014859936e-05
214264_s_at,-1.1190353110441214,5.259051977150152e-08
214279_s_at,1.8859803699643747,6.384404018136459e-06
214295_at,-2.218649591668952,8.730384330686321e-14
214297_at,1.1057533214579331,2.6637065584288965e-07
214336_s_at,1.0303887640449423,0.0014761033748095617
214404_x_at,-3.1592782789805405,8.465631217154686e-30
214427_at,1.3876030857769237,2.3813700219630838e-15
214428_x_at,-3.006530353521512,1.1337000616234348e-14
214431_at,1.4572500164428597,2.3928769557749112e-21
214433_s_at,-1.2728499616333258,8.127879917866816e-06
214440_at,-4.130523313236503,3.1494002588035737e-16
214451_at,-4.746739386133189,5.66717887070966e-10
214456_x_at,1.4250892107426703,1.2172917809076343e-08
214487_s_at,1.3021729049054533,9.470324890640895e-15
214496_x_at,-1.0678136530556328,1.3465558652439495e-09
214552_s_at,-1.4448670156207184,2.0059558190691073e-07
214581_x_at,1.3148399890380933,2.7500809834090583e-07
214595_at,2.0311318580432998,1.580494758910841e-16
214617_at,1.3027613455741305,9.470896993407218e-07
214657_s_at,-1.2962835955056171,2.6999540756505814e-06
214667_s_at,-1.0395335050698833,1.0929522729798218e-10
214695_at,1.055692208824337,1.5447460390815726e-10
214700_x_at,1.1630158262537673,2.952931401659589e-20
214703_s_at,-1.3047833296793643,8.455399758369653e-23
214710_s_at,1.5104159194299793,4.0118746302939105e-08
214719_at,-1.1565114990408327,1.2918035342786912e-09
214721_x_at,1.0154312085502877,6.9179155017843005e-06
214724_at,-1.2934584379282015,1.160265026527619e-10
214745_at,1.2414726911482576,4.537544992741292e-06
214746_s_at,-1.5221741436009868,7.225179150809733e-14
214748_at,-1.3686985831734733,1.250559960751345e-15
214761_at,-1.195086727870649,2.875311344356377e-09
214768_x_at,1.0907403644834197,0.035184803436883606
214769_at,1.489447993970951,3.5769708549450466e-14
214774_x_at,-4.192119331323651,4.732568823885355e-20
214797_s_at,1.8113460537133461,9.393901977418431e-18
214804_at,1.5357103288572205,5.222286002728592e-14
214838_at,1.8089578103590025,3.268113416461536e-20
214841_at,-1.0459755741298986,2.7225529993019893e-08
214844_s_at,1.4842365332967944,5.528051720608304e-08
214850_at,-1.8442695861879965,5.056781231286691e-13
214858_at,-2.861009569745136,2.0836490764111134e-10
214877_at,1.575500213757194,3.472861377700285e-10
214927_at,-2.3001360701562055,2.989735332320629e-10
214953_s_at,1.1439360235681004,6.322966236342132e-09
214957_at,1.214966925184982,7.739412757294748e-06
